CLIENT_ID;default_payment_next_month
5f18d864-efa5-4f6d-89e0-add8a4504192;0
1ae4f848-0023-44c9-9e2a-4ccd505ed2d2;0
d5da826d-3425-4627-8453-aa61a1121436;1
110f65c6-d5ec-49c6-9bfe-505fd5c047fa;0
28f57d67-7af8-4363-bfce-43bbeec94546;1
cf52aa3f-032d-4e44-8f88-a9dcc53f83bb;0
1cb02ec8-e0d0-4f3f-aa71-067b7f203e28;0
042da325-1f31-44b3-bfe4-2016ed266990;0
ecb48d1e-d9b8-463e-ba16-2d1059fc0939;0
7a927148-eaef-43fd-9286-cdf37f2dc94f;0
21698685-6028-46f5-bf29-c2ede6889b90;0
0386ed4b-9ae4-4891-bbee-078d1b2921e2;1
849d7aca-8d6b-42ca-a223-53c4a64ebfc3;0
8e05178b-372f-4e0a-8b23-63cfbfab721e;0
906a36d5-e8c6-4e11-8b2d-a0b4936504b7;0
1061121a-312c-4707-af8f-fecd4b9555fd;0
31953a70-d489-46d6-ab4e-ec865820d977;0
510426fd-49d9-4178-b60d-1b3af3f98688;0
3bd6a464-132d-47b9-806f-212f219badaf;0
30a58153-cd11-42ea-8ecf-0507673f7e36;0
cc36dfdb-3ff4-4d66-ab39-4ac97e3f39e1;0
c7c687b4-2b06-4927-8864-f83e70e913c3;0
2b90460b-cba5-49c8-aa85-4c5d4aa6076f;1
48bd7776-90fa-44d7-a191-b1b3112f0388;0
f3bad351-30fa-4765-aee3-f98d953fe7a7;0
1e5f3034-bb13-4ab2-bbee-75c708cb430d;0
66bab4ff-967d-486e-9652-73b66bc9d1eb;0
a8f96c27-6892-4ea5-823d-b81171bbb7cc;0
76f3b36c-6a75-4612-b7ac-24d42af26239;0
647e30b9-a321-4152-ace2-7ef1a0500618;0
eff8f652-9483-4442-9361-e2adde51fa0c;0
d1200872-b81a-4a14-ba7d-184be97d0856;0
6959d1f7-bee8-4403-9635-1e0dc01cf3b4;0
dfb30aa1-28fa-4a3a-aa46-feb45352f602;0
c12e92a2-f0cb-4725-82ac-e748d9da4f6d;0
6db7ff25-8a05-42dc-a2c4-def7cbe76d54;0
af30883f-dd73-4a78-931e-56f5e030aa63;0
0d999599-5547-4304-8fe4-af5327c81739;0
021bdd14-1036-4c19-ae49-12c3fea8b459;1
86347c33-e0c6-40dd-a025-3192e45d55ab;0
92d33128-e4ed-4b6b-8f4a-b9dd738eb4e4;0
a471fefc-3a17-4b47-91c9-0213917e9cd0;0
f59e4abe-3b30-4352-af76-5f6f3cb46b8b;0
ca8362a6-663c-4757-b4e6-e8fd4b814f34;0
50ad4321-006c-4e76-a17c-30eb7350437b;0
71b2f47f-1ea3-4ed5-8ece-f49b10a111d2;0
b1f7c3ec-b68d-4a96-adbf-9498f0aae610;0
88ad35b1-8138-46a3-821a-3ebf0a130771;1
f90dd19c-86d5-455a-9c57-41511cf5896a;0
3e25e4d4-183c-4ac6-9aff-488a70ac5dc7;1
10d30f7f-e971-40a1-9920-f68c893ca9ae;1
997bf258-e856-41c2-bd1e-76b9fe110eb9;0
8b4f1569-82e3-460a-9e9b-bebbc02208db;0
ef762d03-aacc-4461-9c08-d23f3dc39cab;1
075b7f92-e0db-4886-9490-341e74c01401;0
a8022e43-e962-44ed-a2bf-41fd03df4c53;0
e06d4302-6855-45ce-98f3-41650ce991bd;1
0d4c9e01-21f7-4e0e-abb3-f3d4c714523c;0
4d3d9770-296d-43ed-a499-9e97a59a2224;0
ef75b08d-f8bf-4601-80c4-d3aaa93d5b84;0
7830efab-0fc1-4067-9237-fb5583534fc6;0
2edbe517-7c7b-428d-9ea0-6549335fd07a;1
a54666a4-059e-4066-ac5f-a9897e7644fc;0
dc59d0f6-3646-4e6f-ba77-ee083a1eec2c;0
ec1cf058-3da1-4cbc-9bc6-8f0c26acf9cc;0
ad03eff2-fea8-46e6-a879-b0af40dd575a;0
f790f082-481b-4b64-a455-b31c8839ae7b;1
ef991be1-89c2-4b97-b0bb-9ce3dd626698;1
ab9939a4-6010-4143-8f06-704b959cf58a;0
90eab026-5958-43f3-a03f-dae409b900f3;0
ff99d70d-137e-4ec5-8bf8-914937e21a9b;1
ea6104da-545d-4b7f-b967-ed5f0e749800;0
eeded6e5-a2d9-4f6c-929b-ba839370a07b;0
43780800-28d3-49d4-b230-1cf07351fabf;0
a15183e5-d012-48f3-830e-3f1e6bd74e76;0
7312b708-fc23-45ba-9ad3-f967cb9b10ed;1
7b1991fb-ad16-4eba-a84a-9402b8e9e94c;0
cb161e10-e45a-41fc-9367-d9f837f4915a;0
b0096943-8cfd-4ece-95ba-736ced9b0fc8;1
1f0cb4dc-aa52-45b6-9ee1-37a6ecd8b98b;0
ae619708-c1a0-41dd-95b5-0eadcfba33f0;0
90113c1c-b6d3-44a6-aaa6-c3caa57f9b1b;0
9d6ac788-7fe9-45ef-9e17-88c8a97abbfe;1
39e1ba03-29fa-4ca7-9996-ff9c33b8167a;0
b16b9f19-23f6-4896-9263-aea1559bb71f;1
ae3a84b6-94b1-42c5-be3d-0b549dfbedef;0
066329d9-a9d6-487d-afa0-f84e73773a76;0
49c84209-c841-4298-9ed1-0b59fdff1b01;0
6ec36087-cd65-4b54-8fa3-bc63f26f06a9;1
92562078-d26c-4182-bb3e-18fb4b44e594;0
1de0d63a-6697-4c46-bf98-78a8c352e1bb;0
ab016b9d-268c-4a6a-ae6c-cd96e4c905c8;0
87246b4a-cf97-4ce3-b9db-c5c333050115;0
b656d80d-a90e-42d6-83a5-a440dd0b5a28;1
9461cb7e-f584-4765-9233-83fee74d7641;1
4d21d1d7-e3f1-4ae4-a3a4-3d85866cbc25;0
1452e093-0581-4f26-9028-2ddc35c22e93;0
9506f863-ee30-428a-9999-9d505bfe69f1;0
e88c5bfa-8f8f-4bfb-bb57-5c385e7d3373;0
1a7be429-20cb-4de5-9d46-df0da20bafc9;0
4dcb5081-6426-45a0-81e6-3f9b1c535959;0
ddc482f8-cf10-4d0e-bf93-c0128d68c323;0
ad25c90c-0a42-4eec-a9e3-2003a9d7d992;0
f46b0ae4-fb47-422b-b766-c6cfca699c5d;0
a96953b1-66d7-484c-b231-1355cd2edfd9;1
9cf549fb-b216-404b-b8b0-33c7394b7478;0
7ea6ccf0-89b5-4148-b46e-79d3cdbaeacb;0
68be4ff6-240f-46ac-931a-5010a0c91a51;0
64388d44-29dc-458a-9da2-f6ed6f725559;1
a496e9dd-e62f-4001-ae6d-a298b4de1a1b;0
42b59fe0-f2c1-4b57-8355-20e87f88ded4;1
8f5a58c8-b97a-42e5-81dc-11837f7e2e20;0
75ac7cb4-6bf8-459f-bc1f-31eaeb7b49fc;0
c3c32a81-325a-4654-8ae2-79338543480c;0
2ce89547-59c0-4204-aed5-bdeaf7d790c0;0
0c94d36a-0cc1-4cc6-b825-90a0234412bd;0
0f4713c9-ffe5-4873-8583-fba4ece8ec8e;0
18cd3dca-8258-400f-b239-070d3b9f86a7;0
b5a77099-966b-4858-bdaa-97781a26cd2f;0
16670725-465b-4777-ac3a-c45f60950806;0
ddc3bacb-7908-4a1e-afd5-f2b3e9bf81fa;0
a5135c18-9181-462d-9a59-643e87ea536f;0
147e03ea-c089-4f64-be98-e7fe0519f170;0
e080192c-eae7-4a7b-b215-f5b35bbafd89;0
ecd3f578-b865-413f-8dac-fb1646d8da12;0
dda2a996-7a08-42d3-b855-abed7ca7d736;0
338c2fd4-6025-4191-9faf-e212bb671ed7;0
ce0c1e3c-1ca3-4e9b-a3b4-be5b345d81ec;0
068e4a8b-27a1-41ef-8a79-cf1154681322;0
cabc57bb-a779-4bcb-b8d0-75543e9775f5;0
65603f5d-9146-4a0b-9593-1cfa8f0ac8ee;0
09d30331-3dda-4145-9594-db54828db265;0
5c53bf42-ec3a-408a-bd50-d70a345d1192;1
5815b976-abb3-4460-bbb0-b77f870aed0d;0
27c698ab-75ad-452d-acaf-bf7b236660e3;0
66079891-b785-4556-9265-f682ec2afdaf;0
131842ba-fcea-4ef2-bee1-0012858855de;0
28502450-72f2-41f1-b6d3-2910efbcbbed;1
47522925-4704-4963-be07-5d9dff85bbe6;0
3a317c56-2701-4e94-ba52-f45b7738400c;0
b336a738-2a57-4d03-8ece-022ce2eb4d64;0
d8c6bc31-2b83-4cd9-a290-9ef2e892026a;0
b78c7972-8e6d-40cf-a394-42c024130a54;0
fcd3c5b4-e50c-4e9b-a688-8dff614fe6c7;0
9d08b109-7be6-4dcc-a021-ec1f03d14af5;0
e0bacde4-b243-4500-b480-ecd1b2c5cf2a;0
e6c94b5a-5560-4cf9-8783-e6be5bdd947c;0
64bb6da5-105c-4c01-a6c2-fb84eac36479;0
6c1c8600-c29e-41c8-b376-e7ca614c58a2;0
0befc36b-27d8-4085-89be-5ba47dd93e39;0
f2ab43cf-b90b-4b7c-824a-d0befdd24efe;0
ccec2e31-c991-47b9-b86c-5c0138bd95b5;0
3da0fe56-f91a-492a-9555-96fcb09e7727;0
46e05380-0655-4908-bac0-0669aac33980;0
c2df62d2-6cc2-42f2-8b9f-824996fdb529;0
346ee9a5-335f-4487-ae51-635af94e6d2b;1
4f0a87ac-4b27-42b1-aac1-d58fbf1e2530;1
1c47fafe-2661-4e79-96d9-391f7d435dc2;0
977d16e4-7913-4963-97e5-8c6c43dbf55a;1
2cd7d25c-430a-414d-a92f-abbddffe82b2;0
d390fd9b-8dfd-49dc-81c6-07bc6e057dee;0
3bef505a-6612-4ab8-8d39-9dcf51679973;0
1d02c5e8-e6fb-4d79-a372-18b6ae01d193;1
b568800c-5893-4f20-93a3-59a7684a7a43;0
589b7d0c-a318-44f5-91f2-e5b79be38cc4;0
e611d031-9ba8-424a-b119-afce631071c0;0
7c66690f-f5dc-4fca-aeb1-29f9352b1a4b;0
b8662a61-a65b-4d39-b5e0-a6b2b62a36ff;0
801d5831-7fee-48df-8627-a0a5144ab537;0
6cf3d48e-fdaf-4b82-9a52-35faef6f565a;0
8e4ebbc4-4a92-436f-a7b1-2d65442beb46;0
c5136495-51c1-492e-8863-f3b29134b235;0
41b20591-a8e5-4b6a-b0d9-a0ae84f98a17;0
15540853-4d2e-4ebb-bbb9-846cc1fef9df;0
e387d8c9-0a1b-4d3c-b859-a45bb1f452d9;1
a09d93ff-0f77-4c86-aa61-76f9eb422f07;0
b3d2fc96-21c9-4e4d-86ce-807b6cad75bc;0
6fcacaeb-7547-4384-bb47-27fa8481b231;0
c6ec915b-49bf-4a12-b7e9-66d23f090d18;0
bc251c97-2b90-480a-bd3a-79e128b5e177;0
1bdb0ba2-7a6e-4ee9-b28b-28e5c3244f3b;1
8cb06eef-ba92-415c-9cbd-f8b5232446f2;0
b147f003-88fe-473a-b440-fb3212c305f6;1
b6d9354f-957f-4e76-94b6-b97c84df4e11;0
ef1a8a1e-5e14-42b8-9f0b-0f506543bb4c;0
376f51db-1f77-4496-b476-c164e6b82d16;0
bc091650-e1fa-4de1-bcec-d4bdb00a1c6f;0
30e0e6b2-1a3a-40ca-97a9-809310698ead;0
9eaa3529-6262-456d-9556-06040e480213;0
cb20f454-8e22-4f76-929c-cbd23b89a29c;0
07e05b47-5610-4adb-b30e-065dad79dde6;1
77e5d692-79c1-400f-b314-8cb85c3c870d;0
69644477-4ce7-487b-9c5c-e68e01248ab4;1
f33e70c0-1e3b-4e2c-92b3-e40fdba1a1f3;0
51ca49a1-1a3a-47d8-88bc-7d7f51c507d9;0
ffe32795-224f-47ef-861e-9f2af6242e23;0
592710bc-a446-45d0-81c9-e3eb9505fdf8;0
72a833b9-6ad2-47fd-a509-35f107aed2d1;0
b2b591b4-f81d-4d62-9f7a-20b30b6acac8;0
5b51a4f3-c895-4ace-aaa5-81e7c63561d9;0
ffeba199-af82-4904-8074-d769cb36d0f3;0
424bd234-4746-43cb-8462-5b2873c21e41;0
de10e8d5-318d-4b35-b458-b9896fcbc214;0
03649f16-9691-4d34-a6b4-8be6fa83dd59;1
5462852e-ddcd-436f-b452-37e782697691;0
9dd3659a-86ca-4e62-b5d1-0c5ffb0f2283;0
10296351-3a47-44e5-9bb3-bacf3b19a488;0
1dd7103c-44bc-4e5f-b0f9-4783a6851c6f;0
f1e1c623-2558-4914-8577-46b27fb64304;0
00fe1c7b-aad5-4b37-9ced-7538e0df5abc;0
d510832f-df51-4a81-bcf8-c4821d0a2b5b;0
8f342e5d-5af9-4b5a-aa25-1f1e5e28cc81;1
ae7bc096-e463-463c-8263-22f890777bcb;0
d8d2f094-359b-4bb3-8998-71a372f5b8ae;0
2e43d536-60e7-45ad-8fd1-11ebff1b5042;0
e2893cd5-766c-4727-aba0-10bb2c5e36f8;1
72eb8eb0-901b-4413-a64d-d2e5cc4efe32;0
edf5d1dd-be15-43ce-b891-165a000c0644;0
4a557146-816f-4bfd-a3a0-cad6accde222;1
a5fbac2b-9f4f-4b7b-9734-d4659fe0b362;0
f22591b3-2a8b-4b52-8e5a-6254e1c5fa41;1
ebb13e2f-051b-4374-8156-d24b0b5783ec;0
3da07e3f-2cb1-4845-80e7-ae841106e6a0;0
3f9ee6c0-4de4-40c8-a08a-d9ea0a7ced4c;0
90e8fe83-88ca-4595-a9da-e6f44f818a24;1
6fe4ddd7-ae5d-4733-b443-7c2faaed426d;0
afd6abf4-236c-434e-9045-7edae3d28149;0
0b41a48f-9a0e-4d0c-aded-7b4311d19d01;0
6e53630a-8e29-4d93-b8bb-0d6ba0c0b630;0
6ee07b99-3d57-4a39-8746-4a4fae54f7cc;1
3fda353e-c9d6-43df-9ab2-80f3396aeccf;0
fba9b641-bed2-48fb-b2f7-e7a3f5a0c68a;0
147d5933-f3a5-434d-8917-09886f2aeba9;0
d0ee5a20-84f3-433b-9445-7107a9fa8f78;0
52a56a95-1952-47f6-abe5-f467c9c6484b;0
f1dad2cf-6662-4ff9-8d30-944e2641233d;0
aa9b2754-7fa2-4576-902c-f110c75747ca;0
1a937745-7480-4570-8ad0-c262e2681fea;1
3752e04d-1e2a-486c-a526-f4a92fa75fff;0
692d8f3f-1e03-450c-9c1d-604b4ab2e451;0
46b32b3d-f460-49ba-b791-8ff5f0fa3731;1
ed4ec4bb-afb2-4611-b581-d3c6b6d14850;0
7b4a020b-8d9f-43fa-9b50-6036befd1d83;1
de803be4-22ed-419f-9c16-5fb4b8cacdf2;0
4384d364-8be5-4c18-8bd1-104f2a6e3c26;0
0aefb7d7-2e84-41f3-bdb5-a51f6eacdda5;0
e4bd2763-b013-4f8e-8c84-9edd01b5c9fb;0
72844eda-4e19-4ea1-a924-7fa641a23acb;0
e05412d2-6511-46d4-a60d-b74a3218307e;0
dc5f5224-0513-4652-b42d-add0fab8533c;0
a447f80b-419c-4732-a66b-a832a379a0e3;0
78615b14-9ca4-4a7b-a551-267f3def306c;0
54348f3c-fc1a-44f8-b436-a2b51a9ceae4;0
93071492-d99c-48c0-9e39-57e695dafd1d;1
f43a8f33-9a79-4e98-99e5-660ecd12cafb;0
971295d2-eebd-4e6a-89e5-85c1f61845fe;0
30427cf4-43e4-4798-bd1c-eb29fb63f365;0
16b57669-811f-4b60-a601-ec0cb338de5f;0
87575e98-7ea6-4416-b9b1-ed4c25fdfee6;0
a7a20fca-3731-413a-ba44-6998693339f6;1
1102f82f-1083-4017-9ecd-1cd601652dec;0
d78a6bf8-4eb5-47f2-839e-4b554711635a;0
acef45ab-d6b3-4596-846e-daf9fc16e93e;0
b5d5ee8d-6f81-466a-89f6-d4336d6e3030;1
36503448-611a-4063-a3a7-302d1d9df86b;1
5bb263c2-0d86-472f-b11c-581d3c5a140e;1
e41a3592-00a0-4ccd-91ff-668387603615;0
cf4f9d6d-9f31-4099-b666-4696caf0e2ad;0
b9a6926c-cd2b-4735-9cc4-57ec0fd9d2a4;0
64dd6a6f-1a82-413a-b491-e077f66100ab;1
3b56e9ad-fa1b-4b10-b189-9f0e87dbf8a3;0
ad62fb6b-652d-4d48-9c42-fdc76fb70761;0
6a8a0f10-b170-4caf-9b58-d503a1480acd;0
93f7a24f-b2ea-4e2a-92a8-25aebd2992ae;0
bf34630e-d4cf-457a-9805-1d00b7d16a88;1
3104b669-8767-4a61-9aac-82f98456b63e;0
ffe850f6-5a9f-4070-aafd-c3e2114a5642;0
589686d9-79fb-4683-8bb7-daace3a20cf3;0
53f0b096-7480-42cb-b631-50d4b5e226ca;0
16f8337e-5497-4820-8d6e-c619742f2c8e;0
d76df6af-fb2d-4835-b32e-db65ce668ef4;0
b7f09d04-48aa-4471-9ca4-4b85e2680ed5;0
68d3df3d-626b-4a30-bb39-8709da980488;1
448b0cfa-9f89-4337-832c-aa37eec037b8;1
42de8e74-e101-4291-9769-9a739aedfcca;0
e490f913-a8c1-4e56-b38a-2f754d124a23;0
3f5b0eb3-53b1-41d7-9e6b-2c9d61ad8e87;0
9867c099-8c60-4aa2-b5b7-c83a93a5678c;1
ab5339bc-f67a-4f1b-8039-adbd071537a8;0
c640ee41-c1dd-4a37-8c52-4ab0281a9359;0
f1ad408e-7fb3-4f2f-938b-2a3608b50f99;0
ae668719-371a-4e60-bae4-00f89b8e6d97;0
48eedcd8-53ea-496d-a88b-e96ad8065a14;0
df7ea5e3-7e8b-403d-8b93-fe3750aef6d9;1
8342c783-974a-4632-b417-902b3af1b3aa;0
3a3a29ed-93ce-44fb-9bba-409ed65338d7;0
0f532cc2-31c5-4251-9e65-8fbf4132e564;0
4eae53f2-0efd-49a8-904b-42bd8652c48b;1
ff9a36fe-c26d-4c42-8e81-4ebd528114e2;0
c2309c36-841a-421a-8faa-9de76357a876;0
0d539266-dda4-4bdc-ba48-f5d547acc3eb;0
f7a2d14f-bd3d-472e-9f44-5da9588d7f81;0
1d88fe42-0518-4093-8f2e-4cee57378d6e;0
63eaecfc-e1e5-437b-abcc-6cab4b11acf3;0
c5e0cf78-ff47-4592-8a86-ccbc816748e8;0
9d0d7d08-e41c-474f-90b5-3f3fb5db8603;0
8e10ef18-a3e3-4874-a533-6296d50a309a;0
264be9b9-6492-4f90-a8c7-9bcd7b114184;0
d0e5d25a-e135-49e8-b156-f74c625c771d;0
32c2ef36-5fad-4fa1-ad0d-1d12486bfe9b;0
a06dee76-3c9e-406b-be4e-95b8ce4c4d43;0
b7657cca-f411-4e69-a7d4-1bb99c885b15;0
2518acb5-421b-4e33-8e87-7d5c0e35781c;0
837f7701-b09a-484d-9c06-c007ff417b59;0
d516ba2e-3bfb-4e04-adc4-552f91e9dee2;0
48eb971a-0da9-49ca-8683-76c87cc8edff;0
d77b91ad-16c2-41ce-9b7b-969ccf505042;1
3ba62d25-26d0-4be9-af89-6cda71175791;0
aa65accb-58f7-4d6c-927c-e344920a66a9;1
33239f90-d7e8-4c73-9910-ae1308b4aece;0
efd1ca50-19a0-44b9-ac30-259825950f21;0
dc3613bc-2f61-4b9f-8565-d0610ba12639;0
889e33b5-98bc-4c24-b6e9-b6fa77429f94;1
7ae435b5-b249-401d-a64d-dfbc7e5340cd;1
41fd9379-6cc2-4a29-9e3e-4b358ad226c7;0
b2e0ab1d-065b-4d93-ab83-eca1133392cc;0
f63b9d52-87e8-4ff9-b0ef-90bb183fab22;0
7f5626c5-50b6-4dc2-8652-8a5d2d6f3e64;1
4e9ed00a-5174-4461-9d24-9939b00149fa;0
60cd9b97-12e1-4400-a4db-52c424791bb0;0
f7c702bf-1a8f-44d5-99fc-26ae47911582;1
29920ef5-6b04-4b8f-8b60-38de3abb6d4a;0
3d3d4b8b-af28-4caf-94e7-87c021d1bf2a;1
b0ef9339-948c-401f-9cf6-8c598f1f5f68;0
5a40e7f7-811c-4ec8-949f-b3cb00ae7305;1
44d519fd-7b2f-4010-8212-e898695a9e9d;1
8daba731-d9b0-4dbc-ac5c-f99de3985358;0
b8cd9d43-6ae8-456a-bb55-2f7a4bba4910;0
917cf64b-7792-4fee-97ae-a02d1847b6a7;0
810682a5-cb18-46f1-9fe2-6fdd427618d4;0
07d86afe-efc9-4cae-ad2a-a0b737166651;0
2bef466b-3eb6-4638-bebd-4051bfe5b122;1
814c358f-460c-4ea8-8b65-45267e88d577;0
ad6d9912-5b33-48ae-b5fb-58cb3ff77733;0
a2f7af43-8338-407b-89e8-5a2b91b9f2dd;0
fb62d984-8640-492c-ab5c-af2b14e0b4b0;1
22075ba5-4a1a-4fee-8df1-4bfd528c75ee;0
d1f0487b-a5a4-480b-8fb0-7a9ae2d096e3;0
df2f8c91-6722-4437-b190-8781f2d4e072;0
d6ea00db-5661-4deb-a4b8-becf477266d6;1
8f9a9de0-99d9-408d-8839-4e755c1376f1;0
f2c89d9b-bfae-4f95-87e8-baafb824db77;0
6be2ed78-87cb-4744-b7cb-00117ae89540;0
07f66ea6-d038-4721-a2d7-a69a69507212;0
146f2780-7e50-4084-8857-d021b5751c90;0
fb47f47f-85a2-4687-af04-3adfe4168bde;0
dd9a91cd-9a59-4955-b8f7-f7fd275866cb;1
02d5ed57-39fd-4319-8beb-a1ad0565e828;1
9e098c9d-3c68-4282-a742-66ae4b3f64c2;1
b90e1254-2f66-4a8f-b4e3-e00aec0f424c;0
8411eaba-d018-46b7-9a73-eef0adef71df;0
99aa0832-13a8-40d7-9807-8cfe45073761;0
fa9b55b1-f49a-4a0f-a0d7-c4a999288977;0
cead34d1-022c-4fb0-bff7-d58dafc90c13;0
88f5924b-6d79-4cfd-b076-2ccbaeda7971;0
a80a5324-c4e1-414f-b04e-90b8e2540c8c;0
bc497ad7-9f4c-4bff-88a8-d45d4f6b775a;1
78b47e6c-4c3f-4d8c-bdd9-a10e86bdb203;0
ff8c82d8-9baf-4340-a073-3dbc23b7e387;0
a6a351d7-4665-4769-aa81-c53893859345;0
78d3c1f8-a38f-48f9-87ad-050aed8f1ec7;1
4d60e297-62ee-4c29-834a-8c7cd8a68864;1
d494a0a5-91b5-4013-ba9a-583f4dd1b348;1
94429d98-921c-4915-89e1-6956f16be6c3;0
a52d9f8a-b961-4a64-af90-48d69c8556be;0
d68f49ec-4001-4d4b-9fe6-65793cd68adc;0
5025a42d-1d5d-470e-bfc2-80098fecf954;0
1b1e265d-f6d8-4a0c-ad6f-76404a2c608b;0
0bcb15d8-72fb-4623-8b60-0beade6eafa5;0
26f756f3-c370-46fb-8518-729230288d7d;0
941443ef-08eb-48ce-898e-864673e74719;1
3a617cb1-6670-44dc-b3cb-de8609262b48;0
d2920cce-dc51-4952-80dc-4fabfe232a7a;0
5592e6af-d547-4fc6-a554-0aafe7461fe9;0
6cb5a78f-6fd4-4b90-8aba-e765da9ecfee;0
519f86cb-008c-466d-a533-25317878353a;0
83368d77-644f-49f7-977a-1bb194d14cfd;0
85fffeaa-d678-4a59-9309-703ee144bffc;0
6e253a9a-3410-410e-8c33-a61329540b10;1
0316ee65-181c-4fb8-97b7-fd1a6090c0d1;0
f64a88b6-c41d-4b04-b113-f9c51d761d9b;0
6c93a6e2-830f-444d-b12b-2e99970f5d0e;0
3e3f4fcf-7193-46bf-96a6-8db25fdb1749;1
43282a5d-cdfb-4f64-b94b-e0134186ac98;0
54f4599b-c077-485f-abcc-1487acf7cd05;0
63abf1e3-c586-40d6-9dd7-599da1cb3941;0
e2fa1803-f232-4dd7-8345-699da739de7a;0
b191028f-d641-4563-b0ab-903ea4797226;0
531157fa-95b4-4feb-a357-0fc43515e7af;0
1ecc1102-56dd-4452-bfbc-fe0d20c07386;1
280d785f-a13f-46f8-a503-62ebbd927e2a;0
1816e1fc-f56b-4314-8651-71144de7e4dc;1
63209c92-13e3-438b-ae8e-a939bb06b69f;0
4bfb6fb6-6aed-4603-9537-1be351d25f60;0
b72a0fbf-2e23-462a-9c95-ea28edee6469;0
0faefde9-04d1-4d9e-8c75-05b098d82a32;0
c4db162a-19f4-40ba-8740-c1c1d10561ad;0
732193fd-88d0-4f28-95ce-1640097dce1e;0
2127c5f4-b330-4e00-bdf5-63fc553b81f0;0
6b575f3a-0cd3-4d8c-a171-4400868f2863;1
86f664db-68f9-47fd-8537-386e80786112;0
76e586f8-7583-45ec-a5f2-1d1685ed8d0f;0
04969228-732e-498d-9890-e3508f7963b3;1
5c4400f0-9382-4ea0-9490-1b779730fec4;0
271fbaa7-7949-49e1-8022-8c047df828a8;0
3af6496a-fa99-435b-b613-851b3a866717;0
5a3f8fcf-6555-4e01-bca8-e597e113f75e;0
50515d48-8560-4c1b-90ce-797e3dec7c61;0
d343394e-4dda-4e11-9ef3-4337e397420b;1
6176d7a9-7078-4e25-b5f0-500849681aec;0
ef1cf342-81d9-4bd7-a458-3c8a87d0bdd7;0
cecfb0b6-2850-4b42-b3ea-2c84e77a8a35;1
2ecf32ea-3b52-4022-b809-e0e09921fcad;0
79cece47-b7c5-43cd-8653-3cdf4e24b2a7;0
4e8a6100-a4b2-43a1-a8d6-c28250ef6d2c;0
c3b69f8c-526a-4e49-bc1b-1e3995daf1b3;1
76e7f48f-2097-452e-8711-a4926444fb13;0
63c02616-d5c6-46bf-b2d8-ffc26247b816;0
ff86c327-9279-4fd7-890a-ba597042b16d;0
ee4e4b68-b111-4db6-a1af-b7d27d42dc3b;0
262340ef-a2e9-428f-9110-9c095a582ed6;1
8bdfcd4e-4ea3-446e-b422-29005f561575;1
b88ce483-baf5-4fe8-bf09-cabed255ad79;1
b5bf7776-6c11-475a-bdb7-b9d8588884a6;0
b3af384c-0ead-4aa5-9e77-99a549c6f128;0
5fa89ef1-eb04-46dd-a84d-df9527f8d1f8;1
f775308d-277c-478c-8d57-c27a93b44efa;0
7121b37e-0c87-4430-80ba-56b04913eb39;1
d45cc1fd-3d22-426a-ae1c-f44681356d61;1
d5fb1337-adaa-482d-b8cd-3c2d92c7051d;1
92735447-b62e-45ac-908f-2c9579aa41fe;0
94ccc2b4-7775-488a-9640-8b9734c4c92d;0
548b0105-9016-4ba0-9e1d-4f8c5104e1df;0
cf240048-37e1-49c7-a79c-fe7eb4b1cfbe;1
3fc76a5e-fda4-4d92-a71b-183cc4e0cbe0;1
ebb03920-3e98-4a6d-b91a-35cb87bacb63;0
f7264b18-6a48-4f13-91b8-9de8d5c6cc8c;0
a7df20d8-095e-4dd5-8908-a030b6a30f20;0
bde9daea-4706-4eb2-9f30-445ba934b313;0
0268aa30-4360-4eb9-b78c-6ecd92968429;0
6aa295d9-ab9b-4954-9249-9d68cf6dd94c;0
9cb81bcf-e4a7-4a65-b366-585f72a456b6;1
4ae2b9d9-bea2-4054-997c-2fff82765ae9;0
a9ce03e1-428a-42cc-b75f-2d4d735a13cc;0
3532d37f-1271-4027-a04a-b78058326dad;1
9403b8b5-2913-42e0-9100-bfe4d7783d7d;0
d1a289e1-02b5-4646-b230-a8f34cfaa46b;0
918d7c58-b9fb-4716-9cd7-6e77753f7688;0
1713deb7-0cc9-482c-bde3-fb655ecd6290;0
e7ed37dd-8a8b-4583-a122-4f3eb9010207;0
9b543556-530f-4e82-bdf9-21eec09ee101;1
9871567a-2934-498a-9c73-43de526c066e;0
c0ec4ad9-8142-4970-acac-e2856b5e1683;0
434a4336-99af-4a41-b317-ec06f97853f4;0
f2131b6b-ca3d-4a98-b7a1-c58db5a8ca19;0
c2a0e0c6-7e02-4628-9bb5-829dac3cd688;1
c9428496-9493-43d1-b986-71684f19be00;0
084e7180-e852-4b59-a69a-554bacf2c940;0
6568ed4e-bc78-47ad-92b1-e2475cdb990f;0
31af7382-f40f-4061-8ad7-48067b018cb2;0
970d6b08-ffc9-4a89-b0eb-1f553aa67e60;0
552f4d0b-c334-4a99-8f8b-0b9df1c8eab2;0
d421e317-704f-479b-9d62-d70db3ae67a8;0
c433d622-9d5d-4641-b9dd-9f22e4766bc0;0
f8abf422-97b2-47a2-a747-bca531a1d493;0
f834b1a7-fbca-4ed2-8327-d36e82269527;0
ab2a6f6a-cc37-43c9-9712-19f8a1e0dc97;0
3825273a-cd9e-4aef-b6bb-0e217b447e0a;0
0d682788-9a80-4ea0-be00-9cfd64262edd;0
