CLIENT_ID;Cupo_TC;SEX;EDUCATION;MARRIAGE;AGE
64637fab-ea16-40d5-8090-3d88d09a7e45;500000;Masculino;Posgrado;Casado;45
81038927-a58c-468b-b864-457b16156e7f;370000;Femenino;colegio;soltero_a;31
2a218444-3685-433b-97d0-62b19919c909;130000;Masculino;Posgrado;soltero_a;29
0ddfda61-a183-419c-ac4e-6447c46100b6;30000;Femenino;universidad;Casado;26
06c78bae-ddd5-4148-9242-b577120322f8;50000;Femenino;Posgrado;Casado;45
c9635ce4-b4fd-484f-8f4f-759e3da40e45;80000;Femenino;universidad;Casado;42
4ed8d4f0-c53d-4c88-bbc5-51764bc6415a;20000;Masculino;universidad;soltero_a;30
6ed79be3-7dc9-491e-b526-be4a23ba31a4;240000;Femenino;universidad;Casado;38
c91b82a9-ca9b-4920-bc71-133239fea674;150000;Femenino;universidad;Casado;36
7622de45-4cad-4f6d-a9db-cf4408752250;50000;Femenino;colegio;soltero_a;55
f626b6bc-9d2b-49c3-a10b-a4c4ab681b63;20000;Masculino;Posgrado;Casado;44
2c9a389e-855a-44db-86d1-8a8ec1f698db;310000;Masculino;Posgrado;soltero_a;32
fa219176-af46-469f-b3c8-715ecf11cf73;420000;Femenino;universidad;soltero_a;25
a50563e0-83ae-43a7-85be-993ebef66be3;100000;Masculino;Posgrado;Casado;33
7dae4bfb-a725-44d4-9fab-e32ec842c3db;50000;Femenino;Posgrado;Casado;57
9898c616-507b-49a5-9863-6c522a5c9d41;10000;Masculino;universidad;soltero_a;23
1ec6d3db-459f-4101-bfcd-ce823bade5bf;110000;Masculino;colegio;Casado;50
83f8f7a5-9ae1-4125-a1fa-f129ae005006;250000;Femenino;Posgrado;soltero_a;26
4323c148-20c8-4eb7-9b4c-4822e4ba6c61;70000;Femenino;universidad;soltero_a;38
e72930ba-a5a3-4b08-90fd-5da8d8874597;160000;Masculino;Posgrado;Casado;31
26316ed2-c923-4da8-8968-b83d0e926b3b;160000;Masculino;Posgrado;soltero_a;34
fe2b82d7-c9ec-452a-89a3-73e843652566;150000;Femenino;Posgrado;Casado;58
9da1da1c-1af0-4683-85a9-7fea14dc6495;350000;Femenino;colegio;Casado;38
6dcc0b1e-6f1d-48de-95f3-c1a9b257ac3b;50000;Masculino;universidad;soltero_a;45
2ff1e939-0219-43cc-a37a-5deecc4d1396;170000;Masculino;colegio;Casado;45
e0fe515b-46a4-4122-a7a9-1e7752972b48;280000;Femenino;colegio;Casado;45
4b3198fa-0a23-43a7-a06c-69d4220a8b96;20000;Masculino;universidad;soltero_a;24
3e10a49a-6d5b-4d1c-ac43-f2e77fe0fd8b;500000;Femenino;Posgrado;soltero_a;34
1a56f1de-5c3f-43ba-9dbe-95c3713833b4;30000;Femenino;universidad;Casado;34
6e12e058-5c7e-4691-a765-5d78f8c793d1;310000;Femenino;universidad;Casado;30
3ac73027-c7b7-4dac-b595-63c1e9ab7b0d;170000;Femenino;universidad;Casado;31
3dfe74bd-697d-4deb-b9e7-c9ea54f6dd27;160000;Femenino;Posgrado;Casado;24
15c8fc72-ec10-4128-aaf7-218b619ca305;260000;Femenino;Posgrado;soltero_a;31
a1b74c95-0376-4400-956e-91617a89d989;30000;Masculino;universidad;Casado;51
8960675c-a59f-453e-a862-be6ef8adf20c;100000;Femenino;universidad;Casado;40
cd164302-19e7-4ba5-96f3-4dec3a61636c;50000;Femenino;universidad;Casado;26
5e891e78-38ab-4f34-a176-6ae323c2475a;180000;Masculino;Posgrado;soltero_a;27
ba83f32c-0aac-4d5e-9d80-1fa2a7715e32;110000;Masculino;universidad;Casado;30
75b7547a-7baf-4161-8b45-603a33d011fe;300000;Femenino;Posgrado;Casado;43
d2527f68-f7ba-46c2-88b3-995dae1c877b;50000;Femenino;colegio;soltero_a;23
b3d828dd-cb7c-4990-9124-28a23230f34b;30000;Femenino;Posgrado;soltero_a;21
2263159b-7d26-468f-8a7a-29f1ae6004cb;20000;Masculino;universidad;soltero_a;25
fd35e4ba-a2be-47b9-b89b-2449e5edc333;280000;Femenino;Posgrado;soltero_a;29
92450b13-5cc1-42f2-bc57-c0ad82d9d0b4;20000;Femenino;universidad;soltero_a;24
27fb01cd-97ca-4bc0-aa60-18d714356eda;70000;Femenino;Posgrado;soltero_a;25
d8f82459-1049-40b6-b8d6-bf5a0619a20f;10000;Femenino;colegio;Casado;34
9f814469-5666-44d1-9fc1-b286b1ab4a93;80000;Femenino;Posgrado;soltero_a;26
660ef71f-d3a2-4b40-82b6-fb452f6c41fa;50000;Femenino;universidad;soltero_a;24
139d438d-8f0e-4caf-b0cf-919defe69cac;360000;Masculino;universidad;soltero_a;28
09cc1306-1001-4308-809f-d3e42ab0212f;500000;Femenino;Posgrado;soltero_a;25
3050e574-bef2-4a54-99c5-ec55ce40db5e;200000;Femenino;universidad;Casado;46
95c85992-2eab-48fb-b1ec-634e0e805dcd;40000;Femenino;universidad;soltero_a;37
c2342e79-3d14-4024-a6d8-352906dbf0ea;60000;Femenino;colegio;Casado;49
7a559221-9e65-4c7f-88d6-dd44082ee533;340000;Masculino;universidad;Casado;42
1da6d16b-f86a-496a-a16c-48d10ad0eb77;50000;Masculino;colegio;Casado;23
9347f93d-f5ef-4586-a065-10e5a748cc6a;500000;Femenino;Posgrado;Casado;32
5c07ca01-ac42-4af9-badf-ef3c2de4d321;240000;Masculino;Posgrado;soltero_a;30
7c0b3bcb-07ad-4350-9cfd-fd7de43d11f6;140000;Femenino;5;soltero_a;28
aa521260-6e72-4278-ad73-7e00b894e934;240000;Femenino;Posgrado;soltero_a;30
98e67ac4-08dd-459b-ab98-cefc7decebd3;290000;Masculino;universidad;Casado;38
f1bb347c-2644-4900-80b4-508857e3b284;280000;Masculino;Posgrado;soltero_a;30
cb10f291-a1ae-4ec3-81fd-85379a9d0f00;150000;Femenino;universidad;soltero_a;24
835d97d4-f421-4573-ba62-3a98c6fdea15;410000;Masculino;Posgrado;soltero_a;34
4702f34c-7803-473d-97a7-a0bc308cdd5d;280000;Femenino;Posgrado;soltero_a;39
ace23580-174d-4a35-a10c-83c856a0c967;360000;Femenino;Posgrado;Casado;36
563993d6-0a57-4517-8204-699472c178b6;50000;Masculino;colegio;Casado;28
ba45d621-e7ea-489a-80bf-973fb3a48038;200000;Masculino;colegio;soltero_a;33
d9ba962b-3d6e-41b6-a32c-a74e08176a2c;50000;Masculino;Posgrado;soltero_a;55
73660267-4023-4f0d-8c3f-e37d034a90f6;420000;Femenino;Posgrado;Casado;33
d90fdf92-12c8-4e95-a0c4-00b186a85a98;340000;Masculino;Posgrado;Casado;48
5c947f19-bf92-48bd-818f-448dca2eae4d;20000;Femenino;colegio;soltero_a;28
adb162ec-6dbc-4e60-9bf1-65e307f7dbcc;90000;Femenino;universidad;Casado;25
e2cb48cc-afb9-436e-9c1e-1985ac2e915a;80000;Femenino;universidad;soltero_a;26
ada88bb5-b164-48f1-9dc0-915354edb50a;20000;Masculino;universidad;soltero_a;23
7fabd0b8-4a1c-4d4c-ad58-770b003d8ddb;150000;Femenino;universidad;Casado;28
99ffa629-bdf1-4068-a083-8c9352f9158f;70000;Masculino;universidad;soltero_a;32
f1c90f97-b26d-4853-9f60-af454b08daeb;260000;Femenino;Posgrado;soltero_a;29
912e8fba-1fb8-4de3-85d4-3e1593439acd;50000;Femenino;universidad;soltero_a;36
a662b578-92d1-4a10-86f0-986f970d4c0e;360000;Femenino;Posgrado;Casado;40
03af4966-ed03-40b8-86c2-29f3dbb39774;100000;Masculino;universidad;soltero_a;33
f2b882d9-a500-45ac-a1e7-ec4e650a5aa0;480000;Femenino;Posgrado;soltero_a;57
116793b4-87e5-4571-a0b0-216193175409;30000;Masculino;universidad;soltero_a;24
5762f96a-1c1e-42f0-94c9-a5227b7ae8a8;30000;Masculino;colegio;soltero_a;32
0cee78c5-5f4a-4161-a067-2cc9146012e7;80000;Femenino;universidad;soltero_a;24
f8e7d486-ab44-4103-b1f8-b84eeed737a5;20000;Masculino;universidad;soltero_a;29
157f6085-00f3-440d-9ade-f800da4af868;60000;Masculino;colegio;soltero_a;38
4c9258a6-5c1c-4256-9fe4-35249684db96;200000;Femenino;Posgrado;soltero_a;27
a90df7ad-e2ac-4621-818b-f00da34211a3;150000;Femenino;universidad;soltero_a;23
08b98aef-1159-45f3-b127-fb54b1054b9a;50000;Masculino;universidad;Casado;58
fccc3b44-33e0-4f8a-ba77-20da6b904305;360000;Masculino;Posgrado;Casado;50
58bc85d9-a8f0-480e-8e87-5ede4b204b53;50000;Femenino;colegio;soltero_a;22
d3204c3e-368e-40a6-ac5f-1535c48c02e9;290000;Masculino;Posgrado;soltero_a;41
307beb63-80c9-4e2c-8c34-cef516c27ae5;230000;Femenino;colegio;Casado;39
1f520972-c472-4bac-a23d-36afc36056ca;90000;Masculino;otro;soltero_a;26
f7f28ce4-6314-453c-8af9-84b7c41fa868;50000;Femenino;colegio;soltero_a;52
d870ea7f-1079-485e-b799-6f652b42c31c;150000;Masculino;Posgrado;Casado;42
0f1fc235-75b8-4ca5-aab7-538e2d8140c3;300000;Femenino;Posgrado;soltero_a;28
54381bab-dddd-4168-902c-745273a43a9b;240000;Femenino;Posgrado;soltero_a;30
2a28f542-936d-43ed-bfb3-0ec1318b959f;20000;Femenino;universidad;soltero_a;22
a40bad17-c3e1-4ab7-89c8-5bc3d7106266;100000;Femenino;colegio;soltero_a;29
a8dbf63c-e8d0-4411-99c4-92e49b66be62;200000;Femenino;universidad;Casado;40
fcf844d5-22b4-464f-b4d3-46991da82c1c;16000;Masculino;5;Casado;46
6f1a2d6f-78f0-43ce-b7c4-8f19e307d3e1;50000;Masculino;Posgrado;Casado;23
79236f7e-1be6-487c-b934-624ae47cfd98;450000;Femenino;Posgrado;Casado;29
41a15fff-c452-45d3-84e9-27cbe43cd369;50000;Femenino;colegio;Casado;27
478a2622-67c5-40ff-8fec-08425472f4d0;250000;Femenino;Posgrado;soltero_a;29
29c18658-9393-451c-a517-c007ccbbfcda;360000;Masculino;Posgrado;soltero_a;27
7d0fe468-fed8-4bf2-be80-8417142f8875;380000;Masculino;Posgrado;soltero_a;29
37340f9b-bf2f-46e6-ae06-1f99655b636d;200000;Masculino;Posgrado;soltero_a;28
065f56e3-0535-4033-b7cb-9ac988334ff5;180000;Masculino;Posgrado;soltero_a;28
4e236e1d-d0d5-47c3-b862-bbcb9b73b367;210000;Masculino;universidad;soltero_a;36
1676b0c9-48d4-4faa-ba86-9429e6cb86a4;180000;Femenino;universidad;Casado;42
c2f7ab30-be2a-4b31-aa70-f6ef88e50374;30000;Masculino;colegio;Casado;43
c86c1dc9-4944-4502-9ab8-55b1090b22af;390000;Masculino;universidad;Casado;40
3036f89b-10c9-43b9-a8ee-b0fb39a049f1;210000;Femenino;colegio;soltero_a;37
01b98451-da15-4dc5-ac10-56c4fce17e18;120000;Femenino;universidad;soltero_a;25
073069b6-df61-466e-952d-08d7ec33dfc6;150000;Femenino;Posgrado;soltero_a;34
bf071138-6306-448a-ac79-03dbfb058500;230000;Femenino;Posgrado;soltero_a;26
1e05f0d6-d049-495f-b727-e417fd7441f6;120000;Femenino;Posgrado;soltero_a;33
ee72cb2d-c0d0-4aca-b874-857f681442b1;90000;Femenino;universidad;Casado;43
d87c808f-ab01-47c8-b9a7-b7654827b760;360000;Masculino;Posgrado;Casado;32
569bdfc5-28ec-451b-ac68-0d32ef5413f1;90000;Femenino;universidad;Casado;36
0336c57d-0372-4daa-a4b1-cce9e06f1b2d;520000;Femenino;universidad;Casado;47
1adcd8f9-dd5c-4e16-9f1f-a9f132382346;360000;Femenino;Posgrado;Casado;33
8f7094bb-4bdb-4722-b78c-4d035cba7ce7;100000;Femenino;colegio;Casado;39
073e2b27-c507-405b-a0a8-9b1a1bcbc357;50000;Femenino;universidad;soltero_a;34
64be6b74-2eeb-41a7-88f1-8b070675db95;180000;Masculino;universidad;soltero_a;26
4c2e7cb4-e693-4f4c-a858-a1d4ac4d7e67;200000;Masculino;Posgrado;Casado;52
879b9898-b934-43c8-aee5-0f92782a372a;50000;Femenino;colegio;Casado;59
def67003-4853-40a0-b13e-facfb38165de;310000;Masculino;Posgrado;soltero_a;30
45af2384-9051-455d-a382-f1f006cf0d66;80000;Masculino;universidad;soltero_a;29
95b7c212-057e-4eb9-944e-ac06b6fd1f58;180000;Femenino;Posgrado;soltero_a;28
fbea3d2b-7f9d-4232-afb9-c844ab7d465f;280000;Femenino;universidad;soltero_a;27
62ba3c7c-56b9-4bca-9a31-b8ef7e62b562;500000;Masculino;Posgrado;soltero_a;37
ee3703a8-dc9f-4ca3-83b6-43ee349a4c8a;170000;Masculino;Posgrado;soltero_a;32
d6234ba5-1882-42f7-b0e5-5207c2da7ac2;50000;Masculino;universidad;soltero_a;25
b4128146-f687-4d56-975b-d5ca172756e3;30000;Masculino;universidad;Casado;31
23cf3855-ac76-49f5-af01-b34ea8d00a44;90000;Femenino;Posgrado;soltero_a;27
4c689d6a-7b42-417f-85ee-6f8a2658a682;170000;Femenino;universidad;soltero_a;50
039a3c8c-9ae1-4965-8702-1d7f8f49d346;210000;Masculino;universidad;Casado;37
58c02017-d989-4e68-aa60-90fc7bcfd493;20000;Femenino;universidad;Casado;40
8c3ec3ac-aa6c-4c8f-9db3-88948b769750;10000;Masculino;universidad;soltero_a;29
c5d38f47-4f7f-47f9-8328-619f605df948;400000;Femenino;universidad;soltero_a;30
483d0bbb-46a0-4bd6-b096-df1099975f82;50000;Femenino;universidad;Casado;33
dff8aa85-f53a-4e62-a3f5-88f835c96f26;100000;Femenino;Posgrado;soltero_a;26
8ead871b-a1fa-4480-918b-201ebbcd38a7;10000;Masculino;universidad;soltero_a;41
8f55a765-9f58-49d4-9c48-14c2778afba1;60000;Femenino;Posgrado;soltero_a;26
f90168f6-f5dc-4491-b877-833ce54707f4;180000;Masculino;colegio;Casado;42
d1a53fc8-6d8f-4aaf-a534-db549612d6b8;10000;Masculino;colegio;soltero_a;29
f10191d1-1622-4271-88aa-17a38daff569;160000;Femenino;Posgrado;soltero_a;40
c46c13f1-bc32-4cac-be9c-296513a26ad6;50000;Femenino;universidad;Casado;22
94748ae1-9fdc-4685-9206-3a831e2dbf87;190000;Masculino;Posgrado;soltero_a;36
31184cad-53f6-4477-b243-f6be3b412dae;110000;Femenino;universidad;Casado;38
aba186b5-42f4-42cc-be2d-8fb3c241bbe0;150000;Masculino;universidad;Casado;52
34688f7b-5bf3-4c75-b7b7-f543b72e2fa6;260000;Masculino;universidad;Casado;37
f147617d-5eb4-42fd-88a1-cfae91e5a1fe;140000;Femenino;universidad;Casado;34
b5f453b7-8e25-42bb-be3b-8944a698df46;500000;Masculino;Posgrado;soltero_a;35
f72c1660-385c-478d-98c9-47dbffe5f59a;140000;Masculino;universidad;Casado;37
9f319372-2e5a-48ae-b2bc-be77f5bb5881;130000;Masculino;Posgrado;Casado;31
bda2b3aa-9d7c-4531-9621-7e35dbb3b8c0;140000;Femenino;universidad;Casado;36
2c6936e7-b759-4130-b500-3a102766604a;290000;Femenino;colegio;soltero_a;27
419d19aa-a372-4748-b098-24d6fbe363f6;20000;Masculino;colegio;soltero_a;27
319c8bd1-4634-455e-8e48-871287cda301;50000;Femenino;Posgrado;soltero_a;24
a5d652e9-f6f0-4ee6-aff9-e85b3ab94db0;50000;Femenino;universidad;soltero_a;28
6927a132-fc81-4356-8ab4-1026126667dd;70000;Masculino;universidad;Casado;36
1825c43c-1aa1-4962-b263-27d5f1756a67;180000;Femenino;universidad;Casado;44
52e5a3c7-31e9-4842-9efd-a8ec3f262692;120000;Masculino;Posgrado;soltero_a;27
1d865cb1-323b-4a6d-8d60-88cb0a01becc;230000;Femenino;5;Casado;32
4659fa05-0405-4fad-9df6-fdbf2f973b02;110000;Masculino;colegio;Casado;43
a378f444-6bed-4602-9b73-59a8979df342;50000;Femenino;colegio;Casado;36
a7b0380a-fea7-44c1-a91e-28ac80b146ad;50000;Masculino;Posgrado;soltero_a;45
4df1522a-32b8-40cc-95e2-b1eba30dd858;150000;Masculino;universidad;soltero_a;42
7de3c7ee-e185-4944-9a88-1def4a418bbd;360000;Masculino;Posgrado;Casado;47
47b3f9ea-0ec6-4e37-9b22-e45a25a410e5;190000;Femenino;colegio;Casado;27
70b79fd2-fad7-44f6-af36-b7f7bd7dcf4d;360000;Femenino;colegio;soltero_a;45
102a99ac-7a74-4dff-bdc5-96f5b96a589e;30000;Femenino;Posgrado;soltero_a;23
20437104-dd64-443e-835e-73e11d353074;120000;Femenino;Posgrado;soltero_a;29
82ed1276-1450-415f-9070-a89ea7e4e316;280000;Femenino;Posgrado;soltero_a;30
c2d145a8-534e-4dd1-9781-77f34c95df94;290000;Femenino;universidad;Casado;35
6d120e94-1172-431d-9f54-f36505b7ad53;80000;Femenino;universidad;Casado;24
3637279c-408e-42cc-a9c5-2fcb1fe92ac4;380000;Femenino;universidad;soltero_a;27
f52470d8-909e-43d2-8c8f-111d2e66b0ce;20000;Femenino;Posgrado;soltero_a;25
462b3b57-ba60-46db-878e-b6eace0ad26c;50000;Masculino;universidad;soltero_a;42
3b3e0561-180d-4249-b2cb-edae5028f81f;50000;Femenino;colegio;soltero_a;41
0e16e988-62cc-482d-8382-8eaecf030224;80000;Femenino;universidad;soltero_a;34
006e49d7-adf6-42d7-b995-c9d0fbe70b63;150000;Femenino;universidad;soltero_a;28
8d3b513b-c4c3-4b22-a366-d6dfa4d173e4;30000;Femenino;universidad;Casado;27
2ce61b0a-82dc-46fb-ab6b-a8676ae07886;200000;Femenino;universidad;Casado;28
2098fcc4-b387-41ac-a76f-eaecf74028bb;240000;Femenino;colegio;Casado;36
b19d866c-2e60-4019-946d-fb408b239103;400000;Masculino;Posgrado;Casado;48
a4798cc5-e3fb-4a1c-8051-be4e0cb8ddfc;280000;Masculino;5;Casado;39
db21e1dc-7cc9-42b7-afe2-d5db5ce98b89;200000;Femenino;Posgrado;soltero_a;27
6a3c5efe-faed-4855-9551-5b22a181d7a5;150000;Masculino;5;soltero_a;31
6f92d152-31b4-4bad-be2c-91ebd1bc989c;80000;Femenino;colegio;Casado;41
de51787e-0338-43dd-b6d4-1b4fe32be548;70000;Femenino;Posgrado;soltero_a;26
73d088a2-4219-4971-9961-58e9104023a7;360000;Femenino;Posgrado;Casado;35
1e4fe80b-d1c0-4ea2-a043-2a2c6041e1d3;160000;Femenino;colegio;soltero_a;54
282a5c57-56d1-4b02-8d59-0586fa50d45a;230000;Femenino;Posgrado;soltero_a;29
93fadf30-6702-4079-94e3-c92a5659b798;500000;Femenino;Posgrado;soltero_a;42
c90f0673-7a7b-4d00-9349-efa0e3f24549;150000;Femenino;colegio;Casado;55
8b282ada-4698-4488-8cbd-271df8ef4406;130000;Masculino;Posgrado;Casado;29
a7024344-da6e-4cc1-8c44-51fdd779fa04;130000;Femenino;Posgrado;soltero_a;27
0273d6c9-7d3c-4354-b969-5f7d03e3cf7c;140000;Femenino;Posgrado;Casado;56
cc224af5-7310-4d6e-b4e3-807e2d5d5230;30000;Femenino;universidad;soltero_a;23
f4ea45a1-8969-4b32-b01f-ad8c1ca6ff11;120000;Femenino;Posgrado;soltero_a;26
9a0ba8c9-9415-43a0-8d23-3cbff5b62a1e;500000;Masculino;Posgrado;Casado;69
94d998e2-afb6-459b-ab9b-fb854ee92350;20000;Femenino;Posgrado;soltero_a;23
5a7544a4-d7d1-484a-88bd-20040ed51313;30000;Masculino;universidad;soltero_a;29
d98ca3dd-910d-4ea5-9ce5-9cab1aa58306;70000;Masculino;universidad;soltero_a;32
7d6eda5e-6c08-4c60-92e7-4bc46f81484b;360000;Femenino;universidad;Casado;54
ab710cf5-7186-44f7-8d8d-ba9bee36b107;230000;Femenino;universidad;soltero_a;25
7c886fd5-8b31-4742-b51c-d90f55f1d2be;200000;Femenino;universidad;Casado;35
1d90c7c5-8dfe-47fb-8ce2-17f794cf3dfd;50000;Masculino;universidad;soltero_a;48
b322ab62-4494-4a6e-b269-90c52b5c1179;220000;Femenino;universidad;Casado;34
95bb665a-29e8-438e-8829-25949e087d5c;60000;Femenino;universidad;otro;34
bd3afc6c-87be-4aa3-a576-35dfa0affa8a;60000;Femenino;universidad;Casado;45
93d65c9e-2158-4439-ab52-492bf1efbe3c;20000;Femenino;universidad;Casado;46
9688d955-5642-4a98-85b9-22457295ae23;360000;Masculino;Posgrado;soltero_a;35
49188ebf-4d6f-4730-8c99-e19961c8e629;50000;Femenino;colegio;soltero_a;55
f9793966-c694-4458-9879-2608aed115b1;150000;Masculino;universidad;Casado;31
c6b706d0-0560-4c44-8ce5-cc4f072a2501;290000;Femenino;universidad;soltero_a;41
e2318f9b-0304-42f0-a398-521ae610924a;50000;Masculino;universidad;soltero_a;30
145861aa-0027-48f1-b2cb-e82dd3c12f2c;500000;Masculino;universidad;soltero_a;32
9ee75c9a-0754-4bda-a171-f0a637a33eb1;50000;Masculino;colegio;otro;45
e7b6fb62-27d0-417f-855c-22887011a8e0;290000;Masculino;universidad;soltero_a;29
1cbb3664-e3bd-4833-a05c-935a26898113;100000;Femenino;universidad;soltero_a;30
053ea823-c416-42ea-9a88-c2db550925aa;360000;Masculino;Posgrado;soltero_a;33
88d7a361-3e9f-4e01-9a78-5dcfd485841e;250000;Masculino;colegio;Casado;51
6a0d1e8f-0968-45c1-9558-ba0ed71f3a49;150000;Femenino;colegio;Casado;28
0d3f553e-37f7-42f3-beae-e9372084b975;150000;Femenino;Posgrado;soltero_a;32
630e3c3a-b267-4b43-abd8-0c4273c0bf92;20000;Femenino;universidad;soltero_a;24
b1f63bb4-89cf-4edc-91f4-e9244f3fd420;210000;Masculino;universidad;soltero_a;26
87806236-c8ce-41aa-a04f-4071ceca252c;50000;Masculino;universidad;Casado;62
7986c2c2-c55a-404a-960d-2f56bbdf2369;210000;Femenino;Posgrado;soltero_a;35
588c9b02-300b-416e-89bc-9da55798b119;150000;Femenino;colegio;soltero_a;47
a482ded6-84d9-4b98-86e4-c2fb0d7f6c7e;70000;Femenino;universidad;soltero_a;25
dcf2f0ba-6941-4be0-99c3-0f31beb50cfd;180000;Masculino;Posgrado;Casado;45
b677454b-c4d6-4824-b756-9abf489ab73b;290000;Femenino;Posgrado;Casado;40
5e200343-cecb-41a3-b1a0-a555283ee187;390000;Femenino;Posgrado;soltero_a;28
3c1bcc07-1cb9-4726-b0d9-8060bd41f649;30000;Femenino;universidad;Casado;24
d8643e8a-b3cd-4001-863d-b388bf808716;440000;Femenino;Posgrado;Casado;33
95264a38-09a2-4a47-936d-159080def538;90000;Femenino;colegio;soltero_a;38
42298f64-0a0a-4122-b266-b39fbee0486f;120000;Femenino;universidad;soltero_a;37
ac55fd26-f8a7-4488-8745-b9b274b6931c;400000;Masculino;colegio;Casado;43
cf4c5320-dfa3-4210-b967-0ab013dac35e;470000;Femenino;universidad;soltero_a;30
41f4908c-a3aa-4408-95a6-3bc2b9526e4a;80000;Masculino;universidad;soltero_a;27
4dab0163-73b8-4f6b-8c74-7ac48b942a48;150000;Femenino;universidad;soltero_a;26
ae74f743-ea11-4f75-8033-5ea3e92cec4f;60000;Femenino;Posgrado;soltero_a;24
32c65070-fd54-4854-9001-40e3f4a80cff;220000;Femenino;Posgrado;soltero_a;29
636e51f6-f841-487d-a598-d96f4f39b508;100000;Masculino;5;Casado;45
bc5d8131-44b5-44d9-b45d-30b510a366d7;140000;Femenino;Posgrado;soltero_a;32
b4c688ce-6c40-45d5-a2e0-aad93bde7376;50000;Masculino;universidad;Casado;35
8fc904ae-8a69-40e3-a8a1-e479e125c774;30000;Masculino;colegio;Casado;35
e98b1dd5-db48-49e5-8bac-114a6c937647;300000;Femenino;universidad;Casado;53
c2220162-c68e-41c4-b1d9-90c5d6bdc089;20000;Masculino;universidad;Casado;61
d05c50e1-e1d4-41b6-862e-3e256a149ff1;50000;Femenino;colegio;Casado;50
7e5afb5a-b5ab-40a2-8e8a-6ead52b0343a;70000;Masculino;universidad;soltero_a;31
b0889ac4-036c-4420-b267-c07d6206308a;20000;Femenino;colegio;Casado;49
005530a1-8cb8-4e02-ac36-2058a57ba16a;140000;Masculino;universidad;soltero_a;34
95eb9106-ab37-4e1f-a6f6-eb369ed0eacf;300000;Femenino;colegio;soltero_a;34
53bac532-1623-4cfa-849f-18347568404f;140000;Femenino;colegio;Casado;37
d1da409d-e933-493a-877a-d91a570863ab;310000;Masculino;Posgrado;Casado;48
c39cafbb-52c3-49bb-b80b-2fa5e83e4c83;200000;Masculino;Posgrado;Casado;43
472ed25a-cb1f-42a3-b81d-73b87575ab38;100000;Femenino;colegio;Casado;24
76b62b94-489b-46ee-a009-785e490e99aa;160000;Femenino;universidad;soltero_a;30
7125b7e0-d5d9-4c55-b9ed-914a673936cd;480000;Masculino;Posgrado;soltero_a;49
8322a58d-3a0f-473b-ac54-2700d5eb5ecf;50000;Masculino;universidad;soltero_a;49
efe4e416-8bad-469a-bfef-20126e262532;60000;Femenino;universidad;Casado;31
c267e802-f9cf-4c9f-93fd-bb0379031ac4;100000;Femenino;universidad;soltero_a;27
717ecfd4-28f0-4bc3-a97a-0e0c241a4ec0;150000;Femenino;colegio;soltero_a;33
a6aab332-8e96-4edb-bd8d-95700a11c82c;50000;Femenino;universidad;soltero_a;25
0934205d-3449-42fd-ab18-d6d32ee83959;50000;Masculino;universidad;soltero_a;25
219a1369-d943-43b6-8cce-d94f7f915864;90000;Femenino;universidad;soltero_a;24
5b0d4b8e-2d0c-4809-a4ef-6c5d668ff21f;70000;Femenino;Posgrado;Casado;35
de2d37e3-6201-48ea-a8e2-1942c750dfda;230000;Femenino;universidad;soltero_a;27
0edd05b6-274c-4ba1-a800-fab491765097;120000;Femenino;universidad;Casado;25
47a8e6b4-4fd6-43f4-8a4f-00215ddb21c4;200000;Femenino;colegio;Casado;42
4d8f12bd-1d01-4647-a330-97fc066b456c;210000;Masculino;universidad;soltero_a;38
dbc80a89-80c2-4fc4-9ea0-7aceb91b9051;140000;Femenino;Posgrado;Casado;30
ffb0196a-d064-4632-a8c0-0798c17d6933;250000;Masculino;Posgrado;soltero_a;33
a634e82b-f19b-46bc-aa53-82122813ef85;50000;Masculino;universidad;Casado;41
87895ee6-f4dd-4fcb-a185-86d460cb2e51;140000;Masculino;universidad;soltero_a;36
9a245feb-7629-4e1f-9cee-4312f6adcdad;500000;Masculino;colegio;Casado;47
1fb94464-5539-4f86-a52d-b4587849adbf;280000;Masculino;universidad;Casado;37
b065926f-b8fc-49a2-a264-76cafff8cc08;350000;Masculino;Posgrado;Casado;41
ba0b0135-9513-4f3a-b8c7-69ad2ab4d28a;80000;Masculino;Posgrado;Casado;36
b993c033-4d62-4a13-8f70-8f4b38f8eae4;150000;Femenino;colegio;soltero_a;41
4b82af6b-2b02-482b-a2c8-dcc668a3d1ce;70000;Femenino;colegio;Casado;50
28531165-32ce-4756-a5e6-808c90407d17;750000;Femenino;Posgrado;soltero_a;28
11596dd7-c9c5-4836-9b9f-3f5c1c31c95a;480000;Masculino;Posgrado;Casado;49
1854ce66-28f4-4713-8f95-b14dcfe7226b;70000;Femenino;colegio;soltero_a;24
6033213b-26ae-450c-b5e6-17e8e2e36fa7;400000;Femenino;universidad;Casado;36
908a8817-8266-432b-8ccc-ff882291249c;210000;Femenino;universidad;soltero_a;38
be177b3a-84e9-4333-9e48-1f31e61b109e;50000;Masculino;universidad;soltero_a;45
3908112c-7565-42c3-b705-0d137404a1c5;360000;Femenino;Posgrado;Casado;32
1df37b69-a510-4a18-b7c8-42d4d8696431;30000;Femenino;universidad;Casado;30
bc471e3a-d149-48d8-b978-ddac684bab00;80000;Femenino;Posgrado;soltero_a;24
82583736-c8bd-4085-836d-d8d261e0971a;30000;Masculino;colegio;Casado;50
